Code,Course,Sec,Description,Mode of,Book,HR,CR,Days,Time,Room,Professor
2323,PSYCH 220.00,51,Personality,Web-Enhanced,,3,3,"TU,TH",20:25-21:40,HW  619,"Cooper, Marty"
2326,PSYCH 223.00,3,Abnormal Psych,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HN  510,"Mennin, Douglas"
2327,PSYCH 223.00,4,Abnormal Psych,Web-Enhanced,,3,3,SA,12:10-15:00,HW  605,Staff
2328,PSYCH 223.00,51,Abnormal Psych,Web-Enhanced,,3,3,"TU,TH",19:00-20:15,HW  615,"Kemen, Lynne"
2331,PSYCH 225.00,3,Ethol -Anml Behav,Web-Enhanced,,3,3,"TU,F",15:45-17:00,HN  510,"Moller, Peter"
2332,PSYCH 225.00,51,Ethol -Anml Behav,Web-Enhanced,,3,3,"TU,TH",20:25-21:40,HW  117,"Gess, Austen"
2334,PSYCH 230.00,2,Social Psych,Web-Enhanced,,3,3,"M,TH",13:10-14:25,HW  619,"Rettig, Salomon"
2335,PSYCH 230.00,3,Social Psych,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HW  714,"Gamarel, Kristine"
2336,PSYCH 230.00,4,Social Psych,Web-Enhanced,,3,3,SA,12:10-15:00,TH  520,Staff
2337,*PSYCH 230.00,51,Social Psych,Web-Enhanced,,3,3,"TU,TH",20:25-21:40,HW  117,Staff
2340,PSYCH 235.00,2,Psych Of Women,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HW  619,Staff
4787,PSYCH 235.00,5,Psych Of Women,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HW  619,Staff
2342,PSYCH 235.00,51,Psych Of Women,Web-Enhanced,,3,3,"TU,TH",19:00-20:15,HW  511,"Hougaard, Naja"
4789,PSYCH 235.00,52,Psych Of Women,Web-Enhanced,,3,3,"TU,TH",19:00-20:15,HW  511,"Hougaard, Naja"
2344,PSYCH 242.00,2,Health Psych,Web-Enhanced,,3,3,"TU,F",12:45-14:00,HW  615,"Hoyt, Michael"
2345,PSYCH 242.00,3,Health Psych,Web-Enhanced,,3,3,"M,W",16:10-17:25,HW  619,"Pitt-Stoller, Samuel"
4708,PSYCH 242.00,4,Health Psych,Web-Enhanced,,3,3,SU,12:10-15:00,HW  619,Staff
2346,PSYCH 242.00,51,Health Psych,Web-Enhanced,,3,3,"M,W",19:00-20:15,HW  511,"Brown, Todd"
4373,PSYCH 243.00,2,Cognitive Processes,Web-Enhanced,,3,3,"M,W",16:10-17:25,HW  603,"Reiss, Diana"
4709,PSYCH 243.00,51,Cognitive Processes,Web-Enhanced,,3,3,"M,W",19:00-20:15,HW  619,"Khait, Valerie"
2349,PSYCH 248.00,1,Stat Method In Psy,Web-Enhanced,,5,4,TU,12:45-14:00,HN  C108,"Huselid, Rebecca"
,,,,,,,,F,12:45-14:00,HN  C108,
,,,,,,,,F,14:10-16:00,HE  B118,
2350,PSYCH 248.00,2,Stat Method In Psy,Web-Enhanced,,5,4,M,13:10-14:25,HN  C108,"Hassad, Rossi"
,,,,,,,,TH,13:10-14:25,HN  C108,
,,,,,,,,TH,11:10-13:00,HE  B118,
2351,PSYCH 248.00,3,Stat Method In Psy,Web-Enhanced,,5,4,TU,14:10-15:25,HN  C108,"Abrams, Lisa"
,,,,,,,,TU,15:35-17:25,HE  B118,
,,,,,,,,F,14:10-15:25,HN  C108,
2354,PSYCH 248.00,6,Stat Method In Psy,Web-Enhanced,,5,4,SA,12:10-15:00,HN  C108,"Dunn, Daniel"
,,,,,,,,SA,09:10-11:00,HE  B118,
2355,*PSYCH 248.00,7,Stat Method In Psy,Web-Enhanced,,5,4,SA,13:10-15:00,HE  B118,Staff
,,,,,,,,SA,09:10-12:00,HN  C108,
2356,PSYCH 248.00,8,Stat Method In Psy,Web-Enhanced,,5,4,SU,13:10-15:00,HE  B118,"Schnieder, Tatiana"
,,,,,,,,SU,09:10-12:00,HN  C108,
2357,PSYCH 248.00,9,Stat Method In Psy,Web-Enhanced,,5,4,TU,11:10-12:25,HN  C108,"Janney, Eathan"
,,,,,,,,TU,12:45-14:35,HE  B118,
,,,,,,,,F,11:10-12:25,HN  C108,
2358,PSYCH 248.00,10,Stat Method In Psy,Web-Enhanced,,5,4,TU,16:10-17:25,HN  C108,"Fowler, Michelle"
,,,,,,,,TH,16:10-17:25,HN  C108,
,,,,,,,,F,16:10-18:00,HE  B118,
2359,PSYCH 248.00,51,Stat Method In Psy,Web-Enhanced,,5,4,M,17:35-18:50,HN  C108,"Garcia, Emmanuel"
,,,,,,,,W,17:35-18:50,HN  C108,
,,,,,,,,W,15:35-17:25,HE  B118,
2360,PSYCH 248.00,52,Stat Method In Psy,Web-Enhanced,,5,4,TU,19:45-21:35,HE  B118,"Mckee, Jennifer"
,,,,,,,,TH,19:45-22:10,HN  C108,
2361,PSYCH 248.00,53,Stat Method In Psy,Web-Enhanced,,5,4,M,19:45-22:10,HN  C108,"Xing, Dajun"
,,,,,,,,W,19:45-21:35,HE  B118,
2362,PSYCH 248.00,54,Stat Method In Psy,Web-Enhanced,,5,4,TU,19:45-22:10,HN  C108,"Gilkes, Alwyn"
,,,,,,,,TH,19:45-21:35,HE  B118,
2372,PSYCH 250.00,10,Genrl Expermntl,Web-Enhanced,,6,4,M,13:10-16:00,HW  117,"Lao, Joseph"
,,,,,,,,TH,13:10-16:00,HN  614,
2373,PSYCH 250.00,11,Genrl Expermntl,Web-Enhanced,,6,4,TU,14:10-17:00,HW  117,"Fanelli, Michael"
,,,,,,,,F,14:10-17:00,HN  614,
2374,PSYCH 250.00,12,Genrl Expermntl,Web-Enhanced,,6,4,M,13:10-16:00,HN  614,"Morrison, Rachel"
,,,,,,,,TH,13:10-16:00,HW  117,
2375,PSYCH 250.00,13,Genrl Expermntl,Web-Enhanced,,6,4,TU,14:10-17:00,HN  614,"Alliger, Amber"
,,,,,,,,F,14:10-17:00,HW  117,
4699,PSYCH 250.00,14,Genrl Expermntl,Web-Enhanced,,6,4,SA,13:10-16:00,HN  614,"Frisina, Pasquale"
,,,,,,,,SA,09:10-12:00,HN 1001E,
4700,PSYCH 250.00,15,Genrl Expermntl,Web-Enhanced,,6,4,SU,13:10-16:00,HN  614,"Chase, Sheila"
,,,,,,,,SU,09:10-12:00,HN  C107,
4701,*PSYCH 250.00,16,Genrl Expermntl,Web-Enhanced,,6,4,SA,13:10-16:00,HW  117,Staff
,,,,,,,,SA,09:10-12:00,HN  614,
4702,*PSYCH 250.00,17,Genrl Expermntl,Web-Enhanced,,6,4,SU,13:10-16:00,HN  C107,Staff
,,,,,,,,SU,09:10-12:00,HN  614,
2376,PSYCH 250.00,51,Genrl Expermntl,Web-Enhanced,,6,4,M,17:35-20:15,HW  117,"Dowling, Bryan"
,,,,,,,,W,17:35-20:15,HN  614,
2377,PSYCH 250.00,52,Genrl Expermntl,Web-Enhanced,,6,4,TU,17:35-20:15,HW  117,"Stamoulis, Kathryn"
,,,,,,,,TH,17:35-20:15,HN  614,
2378,PSYCH 250.00,53,Genrl Expermntl,Web-Enhanced,,6,4,M,17:35-20:15,HN  614,"Jacobs, John"
,,,,,,,,W,17:35-20:15,HW  117,
2379,PSYCH 250.00,54,Genrl Expermntl,Web-Enhanced,,6,4,TU,17:35-20:15,HN  614,"Pitt-Stoller, Samuel"
,,,,,,,,TH,17:35-20:15,HW  117,
2380,PSYCH 250.00,55,Genrl Expermntl,Web-Enhanced,,6,4,W,19:00-21:40,HN  C108,"Reich, Warren"
,,,,,,,,F,17:35-20:15,HN  614,
2383,PSYCH 300.00,1,Physiological Psych,Web-Enhanced,,3,3,"TU,F",12:45-14:00,HN  C002,"Jenab, Shirzad"
2386,PSYCH 301.00,2,Sensation&Perception,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HW  208,"Benichov, Jonathan"
4711,PSYCH 301.00,3,Sensation&Perception,Web-Enhanced,,3,3,SU,12:10-15:00,HW  609,"Xing, Dajun"
2387,PSYCH 306.00,1,Sem:Psych Services,Web-Enhanced,,8,4,F,14:10-15:25,TH  520,"Klass, Ellen"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2388,PSYCH 307.00,1,Sem:Psych Services 2,Web-Enhanced,,3,3,F,14:10-15:25,TH  520,"Klass, Ellen"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
4712,PSYCH 309.00,3,Sex & Behavior,Web-Enhanced,,3,3,SU,12:10-15:00,TH  520,"Schlussman, Stefan"
2391,PSYCH 309.00,4,Sex & Behavior,Web-Enhanced,,3,3,"M,W",16:10-17:25,HW  117,"Harding, Cheryl"
2392,PSYCH 309.00,51,Sex & Behavior,Web-Enhanced,,3,3,"TU,TH",19:00-20:15,TH  520,Staff
4714,PSYCH 327.00,2,Motivation,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HN  C108,Staff
2396,PSYCH 327.00,51,Motivation,Web-Enhanced,,3,3,"M,W",20:25-21:40,HW  117,"Spence, Heather"
2398,PSYCH 328.00,2,States Consciousness,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HW  603,"Weiss, Andria"
2399,PSYCH 328.00,3,States Consciousness,In-Person,,3,3,SA,12:10-15:00,HW  206,"Ordynans, Jill"
4715,PSYCH 328.00,4,States Consciousness,Web-Enhanced,,3,3,SU,12:10-15:00,HW  605,"Weiss, Andria"
2400,PSYCH 328.00,51,States Consciousness,Web-Enhanced,,3,3,"TU,TH",17:35-18:50,TH  520,"Lao, Joseph"
5138,PSYCH 340.00,2,Industrl&Organiz Psy,Web-Enhanced,,3,3,"M,TH",13:10-14:25,TH  520,"Kim, Regina"
2402,PSYCH 348.00,1,Stat Practicum Psych,Web-Enhanced,,3,3,TU,14:10-15:25,HN  C104,"Huselid, Rebecca"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2404,PSYCH 350.00,2,Learning Theory,Web-Enhanced,,3,3,"TU,TH",16:10-17:25,TH  520,"Hassad, Rossi"
2406,PSYCH 369.00,1,Drugs & Behavior,Web-Enhanced,,3,3,"M,W",16:10-17:25,HN  C108,"Lewis, Michael"
2407,PSYCH 369.00,51,Drugs & Behavior,Web-Enhanced,,3,3,"TU,TH",20:25-21:40,HW  214,"Atzram, Michal"
4716,PSYCH 369.00,52,Drugs & Behavior,Web-Enhanced,,3,3,"M,W",17:35-18:50,HW  619,"Atzram, Michal"
4717,PSYCH 370.00,2,Psy Of Cogntv Devel,Web-Enhanced,,3,3,"M,W",16:10-17:25,TH  520,"Prasada, Sandeep"
4759,PSYCH 390.40,1,Cultural Psychology,Web-Enhanced,,3,3,"M,TH",14:45-16:00,TH  520,"Defour, Darlene"
2410,*PSYCH 390.72,1,Cognitive Neurosci,Web-Enhanced,,3,3,"M,TH",13:10-14:25,TH  520,Staff
4718,*PSYCH 390.78,51,Sp Tp:Neurobio Memor,Web-Enhanced,,3,3,TH,17:35-19:25,HN  612,"Serrano, Peter"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2427,QSTA 414.80,1,Teaching Science,Web-Enhanced,,2,2,TU,16:30-18:10,HW  705,"Robbins, Dennis"
2429,QSTA 415.80,1,Student Teaching,In-Person,,4,4,M,08:00-15:00,ZZ  TBA,"Greenblatt, Deborah"
,,,,,,,,TU,08:00-15:00,ZZ  TBA,
,,,,,,,,W,08:00-15:00,ZZ  TBA,
,,,,,,,,W,16:30-18:10,HE  1431,
,,,,,,,,TH,08:00-15:00,ZZ  TBA,
,,,,,,,,F,08:00-15:00,ZZ  TBA,
2430,QSTA 415.80,2,Student Teaching,In-Person,,4,4,M,16:30-18:10,HE  1431,"Torres, Nancy"
,,,,,,,,M,08:00-15:00,ZZ  TBA,"Kim, Daniel"
,,,,,,,,TU,08:00-15:00,ZZ  TBA,
,,,,,,,,W,08:00-15:00,ZZ  TBA,
,,,,,,,,TH,08:00-15:00,ZZ  TBA,
,,,,,,,,F,08:00-15:00,ZZ  TBA,
2440,REL 110.00,1,Nature Of Rel,In-Person,,3,3,"M,TH",13:10-14:25,HW  205,"Adluri, Vishwa"
2442,REL 110.00,51,Nature Of Rel,In-Person,,3,3,"M,W",20:25-21:40,HW  205,"Raver, Wendy"
2441,REL 110.00,52,Nature Of Rel,In-Person,,3,3,"TU,TH",19:00-20:15,HW  206,"O'Neil, Laura"
2443,REL 111.00,1,Approaches To Rel,In-Person,,3,3,"TU,F",12:45-14:00,HW  205,"Huffman, Charlee"
2444,REL 111.00,51,Approaches To Rel,In-Person,,3,3,"TU,TH",20:25-21:40,HW  205,"Cerequas, David"
4399,REL 204.00,51,Experience Of Rel,In-Person,,3,3,"M,W",17:35-18:50,HW  206,"Haltenberger, Michael"
2447,REL 206.00,51,Ideas Of God,In-Person,,3,3,"TU,TH",19:00-20:15,HW  205,"Cerequas, David"
2448,REL 208.00,1,Religi &Soc Just,In-Person,,3,3,"TU,F",14:10-15:25,HW  205,"Huffman, Charlee"
2449,REL 251.00,1,Asian Religions,In-Person,,3,3,"TU,F",12:45-14:00,HW  206,"Sproul, Barbara"
2450,REL 252.00,51,Anc Near East Rel,In-Person,,3,3,"M,W",17:35-18:50,HW  205,"Raver, Wendy"
5089,REL 253.00,51,Abrahamic Religion,In-Person,,3,3,"TU,TH",17:35-18:50,HW  206,"O'Neil, Laura"
2452,REL 255.00,1,Religi Oftwo Gods,In-Person,,3,3,"M,TH",14:45-16:00,HW  206,"Long, Ronald"
2453,*REL 256.00,1,Afro-Carib Relig,In-Person,,3,3,"M,TH",14:45-16:00,HW  205,"Troy, Nilaja"
5079,*REL 257.00,51,Rel Anc Cen&Sou Amer,In-Person,,3,3,"M,W",17:35-18:50,HW  206,"Herrera, Roberto"
2456,REL 261.58,1,Geog Of The Sacred,In-Person,,3,3,"M,W",16:10-17:25,HW  205,"Raver, Wendy"
2458,REL 270.00,51,Religion & Psych,In-Person,,3,3,"M,W",19:00-20:15,HW  206,"Haltenberger, Michael"
5091,*REL 308.00,1,Religion&The Arts,In-Person,,3,3,"M,W",19:00-20:15,HW  205,Staff
2460,REL 308.00,51,Religion&The Arts,In-Person,,3,3,"M,W",19:00-20:15,HW  205,"Raver, Wendy"
2461,REL 309.00,1,Meaning:Love & Sex,In-Person,,3,3,"M,TH",16:10-17:25,HW  206,"Long, Ronald"
5078,REL 314.00,1,Religion & Sports,In-Person,,3,3,"M,TH",13:10-14:25,HW  206,"Long, Ronald"
5092,REL 315.00,2,Problem Of Evil,In-Person,,3,3,"TU,TH",16:10-17:25,HW  205,"Cerequas, David"
2466,REL 330.00,1,New Testament Rel,In-Person,,3,3,"TU,F",14:10-15:25,HW  206,"Sproul, Barbara"
2470,*REL 337.00,51,Sufism,In-Person,,3,3,"M,W",17:35-18:50,HW  406,"Hunsberger, Alice"
2471,REL 361.51,1,Religion And Film,In-Person,,3,3,F,15:45-18:15,HW  205,"Bruinius, Harold"
2473,*REL 361.54,51,Idea Of Monstrous,In-Person,,3,3,"TU,TH",17:35-18:50,HW  206,"O'Neil, Laura"
5094,*REL 450.58,1,Honors Sem: Rel,In-Person,,3,3,W,16:10-18:50,HW  1241,"Sproul, Barbara"
5531,REL 450.63,1,Honors Sem: Rel,In-Person,,3,3,W,16:10-18:50,HW  1241,"Sproul, Barbara"
2482,RUSS 102.00,51,Elementary Russ 2,Web-Enhanced,,3,3,"M,W",19:00-20:15,HW  508,"Trubikhina, Julia"
4483,RUSS 158.00,51,Contemp Russ Cult,Web-Enhanced,,3,3,"M,W",17:35-18:50,HW  411,"Trubikhina, Julia"
4474,RUSS 250.00,1,19c Russ Lit:Trans,Web-Enhanced,,3,3,"TU,F",14:10-15:25,HW  411,"Ordukhanyan, Margarit"
4476,RUSS 255.00,1,Trans:Rus Folklore,Web-Enhanced,,3,3,"TU,F",15:45-17:00,HW  411,Staff
4475,RUSS 256.14,51,Modern Lit In Exile,Web-Enhanced,,3,3,"TU,TH",19:00-20:15,HW  412,"Greenlee, Anneta"
2489,RUSS 256.97,51,East European Cinema,Web-Enhanced,,3,3,F,17:30-20:30,HN  510,"Draitser, Emil"
5149,RUSS 296.00,1,Nabokov Btw 2 Clt,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HW  411,"Ordukhanyan, Margarit"
2493,RUSS 302.00,1,Advanced Russian 2,Web-Enhanced,,3,3,"M,TH",13:10-14:25,HW  410,"Szczepanska, Kathryn"
2494,RUSS 318.00,1,Adv Practical Transl,Web-Enhanced,,3,3,"TU,F",12:45-14:00,HW  411,"Ordukhanyan, Margarit"
4473,RUSS 322.00,1,Classical Russ Ptry,Web-Enhanced,,3,3,"M,W",16:10-17:25,HW  411,"Trubikhina, Julia"
2503,SCI 200.00,2,Intro Biomed Res,In-Person,,2,1,W,15:10-17:00,HW  206,"O'Brien, Judith"
,,,,,,,,,,,"Brazill, Derrick"
2504,*SEDC 210.00,1,Bldg Fnds Of Lit.,Web-Enhanced,,3,3,TH,13:10-15:40,,"Wirtz, Jason"
5541,SEDC 210.00,2,Bldg Fnds Of Lit.,Web-Enhanced,,3,3,TH,16:30-19:00,HW  704,Staff
2505,SEDC 211.00,51,Yng Adlt Lit.,Web-Enhanced,,3,3,M,19:10-21:40,HE  1203,"Polleck, Jody"
4649,*SEDC 211.00,52,Yng Adlt Lit.,Web-Enhanced,,3,3,M,19:10-21:40,HE  1203,"Polleck, Jody"
2506,SEDC 212.00,1,Mthds I: For. Lang.,Web-Enhanced,,3,3,TH,16:30-19:00,HW  949C,"Castillo, Jenny"
2507,SEDC 213.00,51,Mthds I: Sci & Math,Web-Enhanced,,3,3,TU,19:30-22:00,HW  705,"Demeo, Stephen"
2508,SEDC 213.00,52,Mthds I: Sci & Math,Web-Enhanced,,3,3,TH,19:30-22:00,HW  709,"Heller, Noah"
2509,SEDC 215.00,1,Mthds I: Soc. Stud.,Web-Enhanced,,3,3,W,16:30-19:00,HN  C104,"Sonu, Debbie"
2511,SEDC 321.FW,1,Teach. Eng. Mthds.,Web-Enhanced,,3,3,TU,07:45-12:15,ZZ  TBA,"Schieble, Melissa"
,,,,,,,,W,16:30-19:00,HE  1203,
2513,SEDC 451.00,51,Std. Tch.: Eng.,In-Person,,5,5,TU,17:00-18:40,HW  1111,"Gonzalez, Argos"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2514,SEDC 451.00,52,Std. Tch.: Eng.,In-Person,,5,5,TU,19:10-20:50,HW  1111,"Gonzalez, Argos"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2515,SEDC 453.00,51,Std. Tch.: Math,In-Person,,5,5,TU,19:10-20:50,HE  1431,"Drouin, Marc"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2516,SEDC 454.10,51,Std. Tch.: Biology,Web-Enhanced,,5,5,M,17:20-19:00,HW  1111,"Demeo, Stephen"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2517,SEDC 454.30,51,Std. Tch.: Physics,Web-Enhanced,,5,5,M,17:20-19:00,HW  1111,"Demeo, Stephen"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2518,SEDC 455.00,51,Std. Tch.: Soc. Stud,In-Person,,5,5,TU,17:00-18:40,CS  320,"Stevens, Adam"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2519,SEDC 456.00,51,Std Tch: Dance,In-Person,,5,5,M,17:00-18:40,ZZ  TBA,"Isaac, Kathleen"
2520,SEDF 203.00,1,Soc. Fnds. Ed.,In-Person,,3,3,TH,13:10-15:40,HW  707A,"Rose, Ruth"
2521,SEDF 204.00,1,Adol. Dev.,In-Person,,2,2,TU,13:10-14:50,HW  1133,"Haritos, Calliope"
,,,,,,,,TH,07:30-12:15,ZZ  TBA,
2523,*SEDF 206.00,2,Assmt Of Tch & Lrn,In-Person,,2,2,TH,13:10-14:50,HE  1220,Staff
2524,SEDF 206.00,51,Assmt Of Tch & Lrn,In-Person,,2,2,TU,17:10-18:50,HW  610,"Bonner, Sarah"
2526,*SOC 101.00,2,Intro To Sociology,In-Person,,3,3,"M,TH",14:45-16:00,HW  511,"Sidel, Ruth"
2527,SOC 101.00,1,Intro To Sociology,In-Person,,3,3,"TU,TH",16:10-17:25,HW  511,"Halling, Mark"
2533,SOC 101.00,6,Intro To Sociology,In-Person,,3,3,"TU,F",14:10-15:25,HW  405,"Davis, Jonathan"
5164,SOC 101.00,7,Intro To Sociology,In-Person,,3,3,"TU,F",14:10-15:25,HW  404,"Haber, Benjamin"
5166,SOC 101.00,8,Intro To Sociology,In-Person,,3,3,"M,TH",16:10-17:25,TH  518,"Green, Charles"
2535,SOC 101.00,9,Intro To Sociology,In-Person,,3,3,"TU,F",15:45-17:00,HW  405,"Davis, Jonathan"
2536,SOC 101.00,10,Intro To Sociology,In-Person,,3,3,"M,W,TH",15:10-16:00,HW  405,"Eren, Colleen"
2539,SOC 101.00,51,Intro To Sociology,In-Person,,3,3,"TU,TH",20:25-21:40,HW  405,"Cohen, Seth"
2540,SOC 101.00,52,Intro To Sociology,In-Person,,3,3,"M,W",19:00-20:15,HW  424,"Sherwin, Wilson"
2542,SOC 101.00,CN1,Intro To Sociology,In-Person,,3,3,"M,W",16:10-17:25,HW  409,"Sidomak, Erin"
2544,SOC 201.00,51,Soc Of The Family,In-Person,,3,3,F,17:30-20:30,HW  511,"Chin, Margaret"
4778,SOC 201.00,52,Soc Of The Family,In-Person,,3,3,F,17:30-20:30,HW  511,"Chin, Margaret"
2546,SOC 205.00,51,Socology Of Religion,In-Person,,3,3,"M,W",17:35-18:50,HW  424,"Taylor, Wilmot"
2547,SOC 209.00,51,Arts In Modern Socty,In-Person,,3,3,"TU,TH",17:35-18:50,HW  404,"Sidomak, Erin"
2548,SOC 211.00,1,Urban Sociology,In-Person,,3,3,"M,TH",14:45-16:00,TH  518,"Oh, Joong"
5167,SOC 211.00,2,Urban Sociology,In-Person,,3,3,"M,TH",16:10-17:25,HW  405,"Oh, Joong"
2550,SOC 211.00,51,Urban Sociology,In-Person,,3,3,"M,W",20:25-21:40,HW  404,"Sidomak, Erin"
2552,*SOC 213.00,51,Political Sociology,In-Person,,3,3,"M,W",20:25-21:40,HW  116,"Russell, Joan"
2553,SOC 217.00,1,Race And Ethnicity,In-Person,,3,3,"TU,TH",16:10-17:25,HW  424,"Smiley, Calvin"
2555,SOC 217.00,51,Race And Ethnicity,In-Person,,3,3,"TU,TH",17:35-18:50,HW  424,"Smiley, Calvin"
2557,SOC 218.00,51,Social Inequality,In-Person,,3,3,"TU,TH",20:25-21:40,HW  404,"Korall, Andrew"
2558,SOC 221.00,1,Classical Soc Theory,In-Person,,3,3,"M,TH",13:10-14:25,HW  424,"Nadler, Christina"
2559,SOC 221.00,2,Classical Soc Theory,In-Person,,3,3,"M,TH",14:45-16:00,HW  424,"Nadler, Christina"
2560,SOC 221.00,3,Classical Soc Theory,In-Person,,3,3,"M,W",16:10-17:25,HW  424,"Chancer, Lynn"
5169,SOC 221.00,51,Classical Soc Theory,In-Person,,3,3,"M,W",17:35-18:50,HW  405,"Elterman, Howard"
2563,SOC 223.00,2,Current Soc Theory,In-Person,,3,3,"TU,F",12:45-14:00,HW  404,"Halling, Mark"
2564,SOC 223.00,51,Current Soc Theory,In-Person,,3,3,"M,W",19:00-20:15,HW  605,"Nadler, Christina"
2566,SOC 225.07,3,Asians In The U.S.,In-Person,,3,3,"M,TH",13:10-14:25,HW  610,"Varghese, Linta"
5160,SOC 225.07,6,Asians In The U.S.,In-Person,,3,3,F,17:40-20:40,HW  411,"Park, Alison"
5163,SOC 225.07,7,Asians In The U.S.,In-Person,,3,3,"M,TH",13:10-14:25,HN  C113,"Leong, Russell"
2567,SOC 225.07,51,Asians In The U.S.,In-Person,,3,3,"M,W",19:00-20:15,HW  411,"Wu, Mitchel"
2568,SOC 225.07,52,Asians In The U.S.,In-Person,,3,3,"M,W",20:25-21:40,HW  411,"Wu, Mitchel"
5170,*SOC 225.07,53,Asians In The U.S.,In-Person,,3,3,"TU,TH",20:25-21:40,HW  411,"Park, Alison"
2569,SOC 231.00,51,Intro Soc Work Prof,In-Person,,3,3,"M,W",19:00-20:15,HW  405,"Paisley-Cleveland, Lisa"
2571,SOC 237.00,51,Social Welfare Polcy,In-Person,,3,3,"M,W",20:25-21:40,HW  405,"Paisley-Cleveland, Lisa"
2572,SOC 239.00,1,Child Welfare,In-Person,,3,3,"M,TH",13:10-14:25,HW  404,"Garcia, Martha"
4764,SOC 239.00,2,Child Welfare,In-Person,,3,3,"M,TH",13:10-14:25,HW  404,"Garcia, Martha"
2574,SOC 240.00,2,Intro:Research Mthds,Web-Enhanced,,3,3,"M,TH",14:45-16:00,HW  207,"Stuart, Amy"
2575,SOC 240.00,51,Intro:Research Mthds,In-Person,,3,3,"TU,TH",19:00-20:15,HW  405,"Pok, Binh"
2578,SOC 241.00,51,Soc Statistics,Web-Enhanced,,3,3,"M,W",17:35-18:50,HW  207,"Huang, Paoyi"
2579,SOC 251.00,1,Interpersonal Behavr,In-Person,,3,3,"M,TH",14:45-16:00,HW  404,"Degloma, Thomas"
4401,SOC 251.00,2,Interpersonal Behavr,In-Person,,3,3,"M,TH",16:10-17:25,HW  404,"Degloma, Thomas"
2580,SOC 253.00,51,Deviance&Soc Control,In-Person,,3,3,"TU,TH",17:35-18:50,HW  405,"Borck, Cathleen"
2581,SOC 257.00,1,Sex And Gender Roles,In-Person,,3,3,"TU,F",12:45-14:00,HW  424,"Haber, Benjamin"
4783,SOC 257.00,3,Sex And Gender Roles,In-Person,,3,3,"TU,F",12:45-14:00,HW  424,"Haber, Benjamin"
2583,SOC 257.00,51,Sex And Gender Roles,In-Person,,3,3,"TU,TH",20:25-21:40,HW  424,"Pok, Binh"
4785,SOC 257.00,52,Sex And Gender Roles,In-Person,,3,3,"TU,TH",20:25-21:40,HW  424,"Pok, Binh"
5171,SOC 301.00,51,Medical Sociology,In-Person,,3,3,"TU,TH",19:00-20:15,HW  404,"Lee, Isabelle"
2586,SOC 309.00,1,Soc Mvmnt/Change,In-Person,,3,3,"TU,F",14:10-15:25,HW  207,"Trpkovic, Sanja"
2588,SOC 311.00,2,Population Dynamics,In-Person,,3,3,TU,12:45-14:00,HW  405,"Stone, Pamela"
,,,,,,,,F,12:45-14:00,HN 1001D,
2589,SOC 313.00,51,Consumer Behavior,In-Person,,3,3,"M,W",19:00-20:15,HW  404,"Gomez, Gustavo"
2590,SOC 319.00,1,Criminology,In-Person,,3,3,"TU,F",12:45-14:00,HW  214,"Wiley, Jheather"
2591,SOC 319.00,51,Criminology,In-Person,,3,3,"M,W",20:25-21:40,HW  424,"Leyro, Shirley"
2593,SOC 322.00,51,Drugs And Society,In-Person,,3,3,"TU,TH",19:00-20:15,HW  424,"Korall, Andrew"
4403,SOC 325.34,1,Research Practicum,In-Person,,3,3,"M,TH",13:10-14:25,HE  B118,"Tuckel, Peter"
5172,SOC 330.00,1,Childrn:Pblc Plcy,In-Person,,3,3,"M,TH",16:10-17:25,HW  413,"Hernandez, Donald"
2596,SOC 331.00,51,Fld Plcmnt:Sw Agency,In-Person,,4,3,M,17:35-20:15,HW  509C,"Unterbach, Davida"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
5173,SOC 361.00,1,Dvlpmnt & Moderniz,In-Person,,3,3,"M,TH",13:10-14:25,HW  405,"Wiley, Jheather"
4404,*SOC 364.00,51,Globalism&Nationalsm,In-Person,,3,3,"M,W",17:35-18:50,HW  404,"Tejeda, Marcos"
2604,SOC 425.02,51,Statistics 2,In-Person,,3,3,M,17:35-19:25,HW  1631,"Tuckel, Peter"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
2605,SOC 425.03,51,Research Methods 2,In-Person,,3,3,TU,17:35-19:25,HW  1631,"Lune, Howard"
,,,,,,,,TBA,00:00-00:00,ZZ  TBA,
